R2all,d2,k2,k3,k7
0.255017187,17.67482179,0.000185545,0.008735746,17.46566473
0.25478254,1.765034122,0.000111135,0.000583848,22.49484166
0.254155681,6.039873787,0.000635843,0.000349221,4.750541352
0.253855717,2.608114332,0.000273055,0.000350994,6.814996984
0.253392482,9.707027913,0.000314594,0.001127976,1.072759956
0.253383912,2.095789832,0.00029871,0.00025781,14.70424681
0.253065713,6.54912605,0.000373207,0.000643132,1.53529252
0.252789487,11.85204512,0.000109459,0.009924303,4.769970008
0.252420274,1.355129452,0.000125617,0.000396004,8.15563292
0.252124621,3.52293106,0.00014735,0.000877203,5.026472556
0.251962023,2.844416686,0.00022205,0.00046957,1.3372728
0.251028134,25.22678622,0.00022545,0.004102986,27.41898649
0.250567713,26.53817377,0.000861291,0.001129016,6.493674958
0.250023045,21.0441488,0.00021387,0.003604956,16.55185234
0.249779645,2.995335411,0.000306091,0.000358179,1.103850789
0.249174421,3.783760951,0.000192908,0.001800943,2.995335411
0.247862594,6.317217998,0.000364376,0.001594043,21.91336673
0.246821037,13.11630508,0.000248743,0.001927969,8.512740566
0.244241764,2.805026836,0.000408649,0.0002509,19.1000018
0.243259059,2.070284795,0.000137136,0.001388993,17.67482179
0.243250103,12.12523065,0.000201535,0.005527134,4.29995044
0.243227676,1.717071672,0.000121074,0.000517726,13.65342284
0.242948029,1.899585845,0.000687464,0.000100995,25.22678622
0.242481789,4.896541978,0.000743447,0.000606876,14.46121855
0.242018191,7.314586668,0.000110879,0.006065966,5.16160613
0.238760415,26.90168719,0.000398061,0.006224436,23.22565017
0.238550238,1.137775955,0.000396598,0.000104496,5.000893822
0.238245232,26.8651129,0.000162574,0.005988251,3.410919679
0.238151537,5.621608601,0.000246973,0.000826609,1.399154662
0.236996582,3.790201084,0.000776515,0.000177542,1.72057931
0.236222908,6.17488895,0.000393143,0.000571084,8.19456001
0.236087018,2.192026144,0.00031641,0.000251942,25.5028499
0.23535125,20.24380669,0.000257069,0.002845116,1.889919225
0.234996613,7.771100909,0.000144661,0.001950294,7.498472019
0.234741705,12.8338788,0.000455565,0.002597168,9.624839039
0.232680058,2.717689227,0.000335467,0.000293833,2.696512352
0.232458286,2.900098901,0.000171376,0.000613056,1.452987138
0.232062006,29.02146438,0.000175327,0.00596623,2.589552206
0.231827386,18.19945096,0.000198907,0.003316653,26.06407345
0.230959283,2.485989076,0.00011791,0.001943122,1.348692102
0.230571796,3.983164309,0.000250986,0.000575043,12.57035358
0.22985997,2.084415697,0.000571676,0.000336899,25.03021315
0.229190749,1.049660798,0.000155901,0.000621584,9.183520547
0.228793819,2.526048506,0.000564092,0.000162218,10.89703639
0.227942091,9.863447751,0.00064365,0.001415468,6.377666472
0.22725705,9.559589264,0.000769751,0.000447404,1.091159304
0.226825304,1.53372677,0.000126517,0.000438228,25.2353678
0.226806279,6.101817684,0.000124265,0.001772148,2.383323045
0.226040704,12.21214531,0.000220014,0.002004934,14.31928186
0.225857251,2.299710347,0.000749808,0.000283727,6.831241719
0.224729723,6.509153766,0.000119909,0.001959296,15.0431746
0.224681938,1.473390845,0.000115173,0.000461849,27.3817089
0.22452194,7.570223729,0.000353468,0.000772503,3.530127711
0.223973685,18.01469537,0.000196993,0.003280198,1.611262338
0.223292753,5.019638795,0.000769042,0.000235451,2.161670682
0.222748139,2.96593623,0.000875891,0.000122321,28.10828722
0.220598735,5.142331004,0.000140491,0.001317953,13.96337947
0.21959985,17.66280276,0.000608906,0.001040639,2.358325986
0.218258557,1.169954968,0.000120351,0.000899705,11.69189243
0.218254912,1.316513308,0.000341468,0.000357026,24.11925706
0.217937143,3.524129482,0.000402856,0.000810028,8.141775248
0.217784147,13.44604297,0.000292247,0.001653865,14.37295518
0.21702566,2.230380954,0.000129196,0.001597718,4.08746779
0.216611777,1.836063563,0.000285529,0.000230834,1.054312209
0.216384665,8.591275094,0.000620512,0.000497393,4.846833693
0.216238686,3.816071419,0.000156549,0.000875588,26.56526606
0.215459339,4.205931177,0.000227851,0.000662369,3.409759755
0.215092452,25.32995815,0.000403692,0.002242332,2.855078483
0.21382928,3.849967021,0.000543688,0.000253805,1.480423385
0.213115784,6.112203255,0.000181364,0.001206424,2.31304587
0.212826181,1.511459019,0.000231606,0.000604923,22.77971515
0.211834121,17.46566473,0.000292449,0.00213747,7.880227317
0.211816892,28.91308874,0.000117017,0.008816577,4.218825584
0.211519634,15.99835726,0.000792593,0.000723602,13.83103248
0.210796168,23.40009104,0.000128012,0.006493816,1.599794876
0.210222565,3.599233385,0.000419131,0.00079671,13.02295545
0.210037573,1.451011723,0.000479016,0.000108468,3.847349012
0.209898408,5.491215255,0.000302448,0.000648784,1.942049132
0.209798309,2.975029101,0.000575374,0.000479402,1.571214791
0.207946523,11.76369157,0.000591902,0.00184544,27.71904002
0.207879404,1.03512496,0.000813673,0.000118168,1.699640455
0.20777729,5.511798112,0.000104148,0.001891037,27.87977674
0.207647511,6.081099451,0.000178423,0.003160094,4.74085672
0.207509944,5.710253159,0.000628709,0.000324564,3.319361272
0.207470016,25.61586185,0.000353061,0.006703475,3.067505213
0.207262219,25.31273357,0.000186059,0.004854003,10.36208157
0.206957707,9.465762011,0.000546324,0.001602138,1.238753182
0.20651943,2.954860454,0.00017189,0.000613903,18.24903833
0.20634717,8.744573973,0.000280317,0.001111988,2.59837478
0.205354293,1.387780027,0.000250351,0.000514636,4.008987963
0.20487099,4.108374503,0.000911906,0.000160953,5.685060687
0.202623595,5.976525647,0.000362035,0.000588166,7.179027603
0.201798957,7.46792985,0.000301821,0.00088044,4.051481201
0.200723179,17.62080051,0.000369445,0.001693948,4.12938815
0.199898967,17.77126887,0.000107585,0.005849248,2.305192108
0.199792113,4.878256688,0.00078605,0.000221055,25.17535794
0.198758141,1.209197448,0.000602074,0.000186939,21.51456909
0.198512792,3.371702752,0.000106893,0.00111918,1.371824076
0.198079234,21.66141858,0.000779381,0.000978363,1.026360613
0.19602009,1.98343679,0.000140718,0.00131069,2.771833224
0.194823798,6.270124976,0.000186745,0.003123921,12.43851167
0.19421263,2.489373514,0.000774551,0.000114104,28.65853421
0.193914592,15.01761393,0.000444785,0.003119608,1.004943917
0.193426743,10.44345947,0.000236837,0.004104876,29.30913317
0.193209984,22.38798312,0.000221998,0.00356205,4.086077798
0.192750269,3.459994448,0.000345502,0.000354732,5.610148178
0.192345566,2.62859698,0.000855165,0.000108918,1.77708151
0.191839082,26.04634967,0.000162162,0.005668916,5.059060186
0.190382781,7.840126385,0.000215849,0.003381427,6.101817684
0.188604933,2.449895695,0.000381373,0.000226934,2.350318479
0.188141796,22.71781676,0.000319044,0.002510152,5.723864544
0.187838738,6.493674958,0.000224983,0.001018826,6.20014287
0.187807606,1.547876209,0.000127806,0.000427464,2.062553674
0.187650342,24.08646563,0.000123894,0.00679986,1.300934194
0.186884521,2.559778923,0.0002852,0.000836951,13.29144757
0.1867089,5.323860471,0.000243136,0.000772859,26.44806553
0.185021518,21.83896165,0.000589861,0.001303467,5.37846106
0.184372246,28.92292432,0.000970845,0.001051235,25.59844286
0.183999818,1.075317067,0.000138723,0.000273086,4.604193711
0.181512573,6.397218914,0.00090417,0.000248714,1.547876209
0.180804928,3.246782784,0.000244935,0.001237371,6.023461883
0.180232156,1.217450927,0.000245725,0.000174221,15.7875456
0.179775254,2.919893769,0.000160713,0.00169629,9.940909664
0.178187718,10.40799954,0.000136191,0.002679785,4.911553637
0.177857352,9.913897633,0.000242466,0.001435159,15.84133358
0.177346588,1.086345332,0.000266226,0.000143252,20.94418157
0.177218188,3.163931796,0.000529724,0.000558085,2.497854779
0.176510493,6.88254912,0.00033624,0.001912053,5.253707527
0.176279255,2.561520778,0.000212691,0.000421794,1.099354673
0.176073396,2.632175564,0.000290035,0.000318346,19.2696543
0.175928358,25.65946122,0.000212838,0.004185044,1.266444234
0.175655158,2.02915432,0.000499747,0.000142462,11.69586975
0.174165625,10.6878121,0.000275645,0.001350517,1.019749374
0.173242116,1.124311951,0.000197038,0.000533212,1.002554154
0.172998224,2.757727908,0.000154223,0.000625893,20.64712014
0.172990912,5.309394161,0.000536599,0.000925337,3.687207423
0.172969748,17.35316071,0.000480784,0.001263863,25.6245758
0.172250362,2.298928303,0.000294612,0.000272961,2.680054315
0.172073819,11.88029654,0.000120851,0.003437954,24.86052555
0.170930139,12.15826781,0.000842073,0.00050501,6.445266501
0.168975005,1.860580586,0.000183126,0.000354568,1.794696433
0.168887557,17.06054822,0.000202932,0.007850548,4.019911104
0.168308449,9.779934479,0.000893614,0.001024944,4.388601807
0.1681262,2.109377258,0.000821959,0.000240602,7.036401423
0.168059988,21.7722131,0.000225398,0.008984626,1.77587308
0.168052249,2.038839537,0.000881759,0.00021682,6.962601381
0.167341439,8.813248887,0.00011504,0.002666245,2.330418462
0.167299022,2.133186171,0.000449211,0.000165768,13.84044409
0.166314211,5.851815646,0.000829755,0.000246207,12.23293093
0.16571616,3.306965691,0.000181614,0.0006346,16.8758709
0.164963715,23.65616469,0.000378573,0.002175204,11.10280131
0.164069587,2.24636851,0.000354691,0.000220546,4.205931177
0.163768747,1.306254725,0.000162873,0.00027919,9.031737524
0.162584395,3.239061914,0.00011065,0.002743469,18.3423791
0.16237171,14.61450013,0.000352736,0.001439793,6.427753039
0.160952882,3.613953447,0.000896912,0.000140249,9.328331255
0.160700149,2.31304587,0.000157888,0.000508745,2.425025059
0.160499221,2.004460214,0.00011933,0.000583311,2.910969413
0.160410789,20.44446891,0.000290369,0.002427169,1.344112726
0.15943746,1.718824596,0.000500438,0.000119316,3.226966197
0.158380437,11.7516945,0.000597242,0.000683125,13.04512111
0.158145871,1.752472255,0.000267824,0.00022683,1.085606608
0.157508364,2.486834754,0.000365216,0.000639293,22.2664805
0.153967414,16.6082443,0.000169453,0.003386102,5.57211524
0.153625017,6.738933455,0.000274884,0.000848203,10.46479339
0.15349281,4.869967781,0.000974204,0.000173261,13.48726541
0.152617947,3.711112328,0.000160787,0.002168203,25.93143849
0.152249196,1.492557351,0.000479789,0.000107622,5.316622396
0.15213651,15.25960899,0.000130302,0.004041104,5.093591224
0.151313355,6.562504618,0.000311064,0.000728954,9.312480989
0.150647025,5.596807211,0.000756746,0.000255564,3.508581742
0.150551582,16.40612772,0.000437069,0.003526144,8.533032169
0.150028284,1.511973183,0.000205329,0.000254273,10.13551261
0.148648865,9.161682078,0.000226438,0.001390273,1.293433851
0.148573218,28.73661906,0.000463821,0.005758376,1.128142469
0.148525403,22.33474436,0.000465532,0.001655389,24.79297305
0.146512431,9.743413005,0.000115758,0.002899346,28.40622081
0.145806242,27.92722939,0.000566435,0.001691609,3.361397488
0.144391745,9.647781524,0.000383575,0.000865566,11.15579533
0.142384784,3.476509109,0.000284413,0.000420243,24.04553903
0.141781239,1.76683601,0.000144694,0.000419083,1.118210158
0.141348587,5.770778946,0.000890123,0.000222998,8.973560134
0.141013907,4.543523874,0.000754831,0.000206681,1.821756523
0.140879391,8.147315489,0.000100682,0.002767579,1.221598767
0.140410023,3.632438214,0.000248113,0.000502458,4.275159714
0.139916931,1.345942608,0.000296654,0.000155776,27.12218098
0.139915785,9.196023036,0.000227588,0.00138516,4.207361941
0.13818275,18.2863175,0.000100381,0.006238785,11.14441821
0.137834093,1.738225273,0.000153162,0.000388776,1.847967132
0.135088406,6.716051946,0.000128041,0.001791018,1.89249217
0.134757509,1.457441659,0.000156045,0.000880846,22.0404376
0.132943971,2.059049079,0.00018128,0.00038824,23.10745939
0.132532696,4.948442838,0.000655164,0.000258167,3.559061629
0.131985578,8.35497647,0.000589183,0.000483615,1.943370639
0.131251834,4.037724721,0.000115067,0.001197016,3.034300031
0.13058237,1.152576638,0.000137104,0.000286748,1.405832871
0.130531934,11.25105741,0.0003697,0.002872764,13.77938288
0.130190364,1.685249692,0.000476376,0.000120809,21.5072528
0.128893584,7.567649384,0.000711295,0.001005773,21.46340731
0.128229507,10.66239642,0.000114934,0.003155731,3.485981425
0.128069811,1.20304408,0.000103908,0.000394548,22.84955246
0.127734139,1.027059022,0.000119826,0.000291944,2.264780378
0.127646885,6.988699471,0.000427612,0.000556801,5.911830851
0.126116605,9.040957844,0.000906045,0.000340017,7.344501698
0.125800904,1.446084929,0.000331322,0.000412382,2.017455532
0.12566838,4.003537527,0.000624669,0.000218122,2.456570835
0.124717703,16.16793173,0.000768865,0.000715649,11.62448456
0.124694614,9.944291339,0.000274063,0.003417433,1.564815046
0.124463774,13.86400116,0.000149848,0.00313834,3.265610175
0.12422053,9.920643752,0.000151025,0.006207261,20.39585183
0.123701565,3.422540641,0.000433561,0.000268473,13.01852684
0.12358791,4.320474238,0.000892586,0.000164702,4.1859515
0.122708402,16.98528056,0.000122702,0.004700023,21.36144845
0.122602569,11.05757828,0.000141759,0.002645453,4.266444212
0.122581683,2.553691752,0.000193977,0.000446992,2.932832829
0.122249099,1.814336292,0.000849278,0.000202162,1.388252119
0.121884372,27.84187268,0.000306373,0.003050001,1.125077013
0.120827193,1.121256904,0.00016957,0.000625317,2.620562943
0.120543782,1.965974359,0.000346937,0.000192088,1.012147439
0.120150612,1.54472065,0.000486351,0.00010782,15.41610888
0.119826246,1.620054594,0.00018053,0.000848985,7.205936929
0.11961575,5.69473692,0.000384282,0.000501765,1.769843245
0.118536641,2.522614207,0.00010305,0.000828514,1.48193472
0.118286538,28.87377983,0.000420001,0.002305154,1.302262292
0.118193478,11.73571744,0.000253134,0.004382279,4.760245768
0.11802137,1.877745425,0.000224104,0.000283596,1.203862716
0.117592101,1.737043265,0.000423594,0.000138963,8.527229638
0.116926617,1.334546586,0.00073935,0.00017112,16.95065373
0.116570739,8.600045754,0.000747567,0.000389852,22.00298752
0.116097356,3.894746732,0.000477584,0.000276121,12.25792039
0.115896379,21.8092704,0.000259269,0.007894052,1.224927212
0.115185725,2.398774607,0.000729878,0.000111148,1.175539199
0.114937936,22.59452409,0.000897739,0.000847032,1.967981383
0.114780871,23.19407365,0.000512448,0.001528622,7.029225428
0.114570368,9.850037862,0.000308567,0.001078698,7.186356528
0.114217634,11.50647614,0.000694784,0.000560144,11.08016672
0.11372803,5.658054617,0.000129464,0.004139044,14.57478874
0.113280604,1.273354904,0.000416917,0.000289534,9.468982051
0.112462433,3.266721063,0.000949402,0.000326513,4.508119664
0.111314004,21.36871514,0.000289035,0.007003256,14.27066189
0.110136282,17.33546328,0.000106451,0.005463865,2.026395576
0.109544568,15.90071204,0.000339117,0.001578701,6.179090782
0.108856856,15.40562581,0.000379097,0.003852122,9.903787055
0.108765555,6.859179976,0.000663361,0.000348739,23.35238673
0.108097372,1.15729042,0.000296381,0.000131553,14.87527475
0.107724032,3.281197034,0.000153762,0.002023485,6.308629399
0.107080724,5.012814326,0.00010089,0.001669937,2.421728107
0.106269158,3.945411284,0.000450972,0.00029451,25.29552071
0.106163133,1.697907096,0.000139203,0.000410299,18.4990092
0.106155122,5.555084641,0.000637162,0.000293562,15.36376472
0.106013993,15.9061211,0.000264393,0.00570033,5.658054617
0.104704885,1.821137013,0.00010103,0.001710409,6.456236638
0.104375556,3.21491565,0.000288237,0.000374887,14.08261621
0.104160595,10.59731898,0.000529846,0.000670656,2.207738769
0.103657319,1.032312257,0.00015957,0.00021732,26.24197596
0.103603365,21.41236719,0.000700729,0.002887354,2.025706476
0.103523523,13.74661542,0.000130062,0.003537529,2.354318829
0.103345243,2.908000694,0.000732066,0.000133567,10.02238815
0.102892392,5.088396582,0.000233911,0.000729962,4.313133089
0.102883429,18.87397971,0.000240409,0.002632086,6.995834094
0.102347147,5.040168,0.000392058,0.000431221,2.739964171
0.101966288,5.893761947,0.000998275,0.000197834,1.092273247
0.100806817,4.333719807,0.000905837,0.000455093,6.826596419
0.100467394,23.98835859,0.000824803,0.000971628,2.723240928
0.098800215,3.166084759,0.000530579,0.00019994,4.044597113
0.097624432,21.58786897,0.0003764,0.001919111,16.66482839
0.097314833,12.46816103,0.000181949,0.006505789,5.642680214
0.096169057,9.171035056,0.000247486,0.001239082,16.64783295
0.09606084,29.55941108,0.000751536,0.001311898,4.438136729
0.095567106,2.64473902,0.000136883,0.000645803,13.68596816
0.094712793,7.5291391,0.000424277,0.000593062,11.18238711
0.093791106,19.15204287,0.000807886,0.000791954,10.22206225
0.093684414,10.83421114,0.000513275,0.000704206,3.852586811
0.093525776,1.833567336,0.000129226,0.000473696,13.04068496
0.092990611,3.753000307,0.000763924,0.000164172,8.244882262
0.092772105,1.110629464,0.000105499,0.001001613,24.64165031
0.091968771,4.765105407,0.000141075,0.001126419,11.42458377
0.090312416,3.989943836,0.000106157,0.001252276,21.36871514
0.090148325,28.08917336,0.000112603,0.008239484,1.677814715
0.089748873,1.395352796,0.000183506,0.000253338,22.07795143
0.089273907,2.384133798,0.000503559,0.000450921,2.557168361
0.088854249,6.072831868,0.000125878,0.004593038,18.58730555
0.088656234,12.30805256,0.000177807,0.002304093,28.51269654
0.087938461,2.909979504,0.000746363,0.000129927,27.73790202
0.086193395,2.085834081,0.000216147,0.000320848,22.45661947
0.084227099,4.858386967,0.000464997,0.000996552,23.18618622
0.084067002,20.68226248,0.00066214,0.001037767,23.28893224
0.082628183,4.623023838,0.000406677,0.001084177,7.539389306
0.082414701,4.80089468,0.000480452,0.000331665,22.52546624
0.081649266,1.371824076,0.000136631,0.000957414,6.46282768
0.08164248,3.028114193,0.000834545,0.00012042,3.256736665
0.081211714,4.097210983,0.000320147,0.000424326,22.04793527
0.080562593,2.02501761,0.000521255,0.000128736,1.879662377
0.078496739,1.96129926,0.00010863,0.001722265,3.790201084
0.077886187,3.345429649,0.000294205,0.00037627,27.06688868
0.076707572,2.194263939,0.000612421,0.000118495,2.279463403
0.075954946,23.13104933,0.000827085,0.000919814,2.107942864
0.075213227,5.28057936,0.000641579,0.000272082,11.47911367
0.075172146,28.00332168,0.000871264,0.001054144,1.741776123
0.074924185,3.969639794,0.000982313,0.00013369,14.02048658
0.073744749,9.221079101,0.000898152,0.00098107,4.095817678
0.073480325,3.716164654,0.000556737,0.000637823,3.45176656
0.07285642,5.133593394,0.000127747,0.001323427,2.264010212
0.072762569,1.396302293,0.000206134,0.000647292,28.67803551
0.07210382,13.43233017,0.00018978,0.002332921,28.02237713
0.071969604,3.553014237,0.000230648,0.000507341,2.103645532
0.071057713,8.524329852,0.000483894,0.000580631,13.55625051
0.069936588,2.820333166,0.000461477,0.000201233,2.722314858
0.068752162,27.74733784,0.000753789,0.001211993,23.72061977
0.067112258,1.955969901,0.00015433,0.000416198,1.408704709
0.066915263,1.23119251,0.000296244,0.000136616,4.032235217
0.06592766,5.074570088,0.00030935,0.000538394,2.778440373
0.064953127,2.110094821,0.000153444,0.000451336,5.551307139
0.06392438,23.64812013,0.000644986,0.001203649,26.81034467
0.063356502,2.953855618,0.000578296,0.000167687,28.08917336
0.062256036,5.94611228,0.000562147,0.000346976,24.45795397
0.061988803,1.856156114,0.000245839,0.000247457,8.91575749
0.061919114,14.80964807,0.000220623,0.002186251,1.31427635
0.060088722,18.84190992,0.000151374,0.004054152,2.146285926
0.059872899,9.940909664,0.000502632,0.000646398,2.735308551
0.059610648,13.3685218,0.00032625,0.001338135,3.246782784
0.059026388,5.543759837,0.000934652,0.000194133,2.689185228
0.0588054,5.623520946,0.000167321,0.001096731,1.468388064
0.057366616,5.853806302,0.000308994,0.000618728,3.628733712
0.057222913,15.88989942,0.00059986,0.000863575,2.782222955
0.057110474,14.69924645,0.000795152,0.000602698,2.353518214
0.056339488,9.09029209,0.000241574,0.001228853,15.98204151
0.05508701,10.22553957,0.00014114,0.00692309,1.771650042
0.054977922,22.15317075,0.0008769,0.00082054,1.946678345
0.054254014,1.595990553,0.000419904,0.000124022,2.970984388
0.054130064,15.92235934,0.000575241,0.000903441,26.93831128
0.053907878,3.736442835,0.000260525,0.000467843,27.93672961
0.053575983,27.51240265,0.000105451,0.008501587,29.04121264
0.053170329,10.79008211,0.000179908,0.00195479,23.77716201
0.053006885,10.76808504,0.00081255,0.001272624,13.39583104
0.052146291,2.469975728,0.000174844,0.00135363,1.234127272
0.051648704,15.03805898,0.000216995,0.002252683,4.237520661
0.051342133,3.609040083,0.000414143,0.000283857,6.24458601
0.050522856,1.897003256,0.000391426,0.000157797,4.919913325
0.049230087,5.44842641,0.000124523,0.001422001,5.047029709
0.048727674,18.91896913,0.000428697,0.001428565,2.142639057
0.048343322,1.395827464,0.000708027,0.00018954,13.63022358
0.048090267,1.976029989,0.000727194,0.000261276,18.66967233
0.047770352,11.60078645,0.000427218,0.000881252,3.662210697
0.047503893,2.947833777,0.000467897,0.000204786,5.847836363
0.04723716,6.817315293,0.000620083,0.000356533,1.497642476
0.046043247,5.956232833,0.000163362,0.001183314,13.54703215
0.044954977,4.41405036,0.000261006,0.000548656,11.25488477
0.044786778,2.79265163,0.000245499,0.000369063,21.54385913
0.044484215,1.241705966,0.000115412,0.000348899,9.809917485
0.044223968,7.598599385,0.000149779,0.00164475,20.5071469
0.04399631,3.123302524,0.000353387,0.000848594,1.494589326
0.042968915,1.60961911,0.000120656,0.001282035,6.315069752
0.042543504,10.84527157,0.000257662,0.004022537,1.001531711
0.041174495,1.226594834,0.000285924,0.000138899,8.029026891
0.04008488,1.574960055,0.000338805,0.000150418,5.816099364
0.039637341,5.253707527,0.000121213,0.004167734,14.34853332
0.038480319,2.002415988,0.000407615,0.000158818,4.985609104
0.037368269,5.749228969,0.000652604,0.000284512,3.045673572
0.037070584,5.234088464,0.000289168,0.000583042,1.177940593
0.035157759,4.017177532,0.000164797,0.000784332,1.040773378
0.034220968,7.501022831,0.000110726,0.002183233,26.3492998
0.031989257,4.090249193,0.000138851,0.0009482,17.32956815
0.031437435,13.5885642,0.000699439,0.000624741,3.99401709
0.030869149,11.1482093,0.000641874,0.000559114,12.48938241
0.028852602,3.34201785,0.000165825,0.001940439,1.863747379
0.028444588,9.485098689,0.000671815,0.00045196,1.176739284
0.027402944,5.925922732,0.000704937,0.000270209,21.9880253
0.026722227,1.37229074,0.000203212,0.000216621,1.585170837
0.026601399,1.243396431,0.000151199,0.000792684,1.996974904
0.026370263,1.100476983,0.000282001,0.000376444,9.09647777
0.026177264,15.84133358,0.000309849,0.004910209,2.021576794
0.026079146,4.098604763,0.000488709,0.000269215,12.44697571
0.025577227,4.030864007,0.000941781,0.000413143,2.420904569
0.024839231,11.56532984,0.000389538,0.000946455,1.06223083
0.024740511,7.524019224,0.000452637,0.000532476,3.347706116
0.01959514,22.00298752,0.00010386,0.006728217,1.978047278
0.018530877,2.865780244,0.000331398,0.000276249,8.449280562
0.018445617,12.4512099,0.00011966,0.00331818,5.371148752
0.018320557,4.989001665,0.000327378,0.000486743,12.8863665
0.018167742,10.00535858,0.00013175,0.002423818,14.99719668
0.016405133,5.34745234,0.000741908,0.000229985,3.21382238
0.014922876,1.48546717,0.000282066,0.000167764,1.389196784
0.014690921,14.41701932,0.000620369,0.002245432,5.944090233
0.014264767,3.147831167,0.000519816,0.000192975,3.537339063
0.012737468,14.26095772,0.000666577,0.002067759,5.195069858
0.01059244,16.16243363,0.00070089,0.000727612,1.001191128
0.010495632,5.65997936,0.000995291,0.000181009,5.712195659
0.010399549,2.552823339,0.000498483,0.000162667,1.167172808
0.010080816,2.251723122,0.000151548,0.00143582,1.338182775
0.009334358,28.64878853,0.000615673,0.001471974,3.137142958
0.009234383,18.14999833,0.000373981,0.00468274,3.195293563
0.008167461,10.84896089,0.000209966,0.001639457,11.92077257
0.006154759,11.89647043,0.000103193,0.003653423,21.60255888
0.004452342,18.11299706,0.000961944,0.000596348,5.671541578
0.003272194,1.319202684,0.000475499,0.000268968,15.27518721
0.003268035,8.937009755,0.000122307,0.002310468,6.095594813
0.003186003,2.347123095,0.000621799,0.000119536,2.885340866
0.002928921,2.930838478,0.000192066,0.000482725,4.497399328
0.00204746,28.45456949,0.000467574,0.001900641,1.008710773
0.001908893,2.080166328,0.000104004,0.001936868,2.729732249
0.001181688,2.047874341,0.000340212,0.000190327,5.564539648
0.000268588,1.448053636,0.000107411,0.000425893,15.99835726
